"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Nicaragua","NIC","Population ages 0-14, female","SP.POP.0014.FE.IN","412213","429195","447366","465922","483450","499277","514270","528246","541353","554141","567052","582088","597082","612473","628743","646106","666066","686559","707608","729057","750646","772927","795433","817629","838670","857996","876078","891957","906164","919532","932499","943456","953905","963367","971044","976431","979365","980432","979788","977776","974635","969419","963328","956821","950515","944837","937917","932194","927299","922525","917437","911891","905602","899154","893385","888650","882721","878008","",
"Netherlands","NLD","Population ages 0-14, female","SP.POP.0014.FE.IN","1682664","1699303","1704775","1700899","1698004","1701652","1710746","1719550","1728675","1738433","1745726","1748318","1743680","1731465","1714270","1694943","1669804","1639179","1606867","1574450","1543103","1508145","1472032","1437033","1404581","1375988","1360419","1346642","1335870","1329459","1329758","1336824","1347992","1361954","1375741","1387201","1398015","1407705","1416907","1425924","1435630","1443029","1451118","1457519","1459930","1456712","1453128","1443583","1432546","1423477","1416542","1407639","1400907","1394933","1388500","1380506","1374522","1368159","",
"Norway","NOR","Population ages 0-14, female","SP.POP.0014.FE.IN","452223","454736","454061","451320","449185","449088","449592","452434","456606","460270","462249","465305","466821","466772","465952","464647","461395","457603","453134","447788","441707","433825","426705","419715","412521","405530","401161","397177","394062","391913","391307","393550","397340","402274","407674","412958","417942","422951","427913","432759","436719","438689","440116","441023","441403","441884","441984","443246","445402","447219","448475","450870","451967","452256","453132","454963","455287","457734","",
"Nepal","NPL","Population ages 0-14, female","SP.POP.0014.FE.IN","1982375","2024262","2073821","2126644","2174675","2214326","2261481","2300256","2333778","2367285","2403529","2455203","2506301","2558246","2611713","2666993","2735805","2805395","2876065","2947541","3019593","3104204","3186851","3268789","3351365","3435088","3529787","3623521","3715968","3806162","3893354","3991392","4083682","4172352","4260461","4349877","4441926","4532816","4618838","4693614","4752136","4816923","4866952","4904371","4933082","4955067","4952498","4946828","4936490","4917489","4886833","4829460","4760980","4685826","4611958","4543676","4467743","4404346","",
"Nauru","NRU","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population ages 0-14, female","SP.POP.0014.FE.IN","381779","391954","401584","407281","413333","418217","423574","429852","432331","434036","436700","439590","443524","447787","451586","453213","451654","445117","435669","424363","416312","407548","403288","401545","397634","392283","386884","384840","380643","378112","378636","395806","398477","401754","405952","410791","417406","422958","426005","426479","426398","425023","428555","432838","434532","434202","434835","434512","433999","434104","434538","437451","437550","437502","440763","446417","452882","461335","",
"OECD members","OED","Population ages 0-14, female","SP.POP.0014.FE.IN","115352755","117267144","118584166","119602728","120504996","121331518","122190914","122885351","123381444","124009618","124457921","124800153","125176229","125393738","125570317","125464234","125302780","124834120","124155339","123480341","122892623","122301159","121879201","121531822","121077416","120479102","120213193","119723512","119129447","118640763","118361490","118347962","118472597","118614312","118639777","118506252","118448324","118220109","117846785","117459478","117075128","116597862","116194279","115824803","115450557","115053003","114905308","114768809","114678399","114532717","114322318","114228901","114082121","113896145","113794300","113788019","113744569","113861101","",
"Oman","OMN","Population ages 0-14, female","SP.POP.0014.FE.IN","117930","121856","125734","129665","133757","138059","143012","148162","153504","158984","164593","170547","176572","182973","190203","198602","207688","218019","229518","242061","255603","271283","287450","303848","319977","335210","350898","365683","379307","391378","401549","410018","416596","421244","424293","426160","424550","421660","418220","414582","410664","410267","408738","405929","401920","397192","388440","381020","376366","375969","380806","389135","401875","418645","437659","456730","478415","496596","",
"Other small states","OSS","Population ages 0-14, female","SP.POP.0014.FE.IN","1741746","1784960","1826600","1866446","1904431","1940337","1980215","2016651","2051757","2087203","2123842","2165463","2208033","2251094","2293707","2335674","2384390","2431056","2478228","2530281","2587983","2652143","2720367","2791077","2863309","2936840","3016448","3094104","3169125","3240772","3306173","3370035","3426202","3475799","3521072","3561135","3610715","3654876","3694670","3733676","3770460","3805341","3838231","3869853","3901920","3935990","3963119","3993733","4029308","4069669","4115901","4176741","4241150","4309355","4379976","4450546","4525656","4596295","",
"Pakistan","PAK","Population ages 0-14, female","SP.POP.0014.FE.IN","8571663","8850973","9125362","9407251","9711096","10041386","10410592","10801079","11205133","11607636","11999748","12407018","12801406","13190454","13587070","13999983","14428584","14867768","15321608","15793035","16284603","16824476","17370945","17928489","18502698","19094772","19780697","20485603","21192835","21874628","22511653","23217146","23847441","24420449","24964881","25492942","25990289","26479460","26935214","27315927","27600275","27864274","28021616","28110764","28199846","28333597","28495476","28746753","29059774","29384930","29701065","30165221","30581880","30984590","31420329","31902270","32426327","32968751","",
"Panama","PAN","Population ages 0-14, female","SP.POP.0014.FE.IN","244640","252897","261301","269807","278332","286792","295597","304203","312637","320953","329170","337518","345719","353682","361244","368299","375194","381416","387060","392288","397179","401684","405947","409963","413723","417258","420680","424047","427349","430571","433719","437311","440573","443747","447198","451113","455284","460134","465358","470415","475010","480273","484712","488684","492764","497221","501522","506339","511384","516195","520589","525545","530060","534190","538061","541684","546042","549703","",
"Peru","PER","Population ages 0-14, female","SP.POP.0014.FE.IN","2165771","2242054","2320483","2399711","2477225","2551521","2634935","2712638","2786005","2856979","2926397","3002146","3073922","3142916","3210518","3277638","3349194","3421735","3493010","3559189","3618076","3684372","3738286","3784546","3830534","3880110","3930468","3987191","4045632","4098008","4140436","4190232","4227582","4255301","4278584","4299789","4323210","4343818","4360812","4372356","4377489","4364806","4350032","4331477","4308695","4283396","4270510","4253128","4234647","4220322","4213528","4219243","4232946","4251723","4269884","4283855","4302039","4313473","",
"Philippines","PHL","Population ages 0-14, female","SP.POP.0014.FE.IN","6009361","6227725","6470803","6722249","6956554","7161285","7369431","7549262","7709960","7869074","8036707","8213764","8396672","8584716","8774270","8963445","9161396","9362686","9567066","9774289","9984451","10208623","10430862","10654217","10883279","11120109","11370474","11630463","11894511","12153099","12400169","12657150","12896518","13123255","13346302","13569846","13788442","14011686","14234402","14450256","14657806","14875778","15088289","15291362","15473611","15616810","15662403","15661374","15606165","15514963","15422676","15509710","15595170","15693885","15809619","15934757","16056302","16188857","",
"Palau","PLW","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population ages 0-14, female","SP.POP.0014.FE.IN","415647","427021","439017","451320","463385","475028","487709","499816","511680","523817","536484","550549","564959","579799","595061","610760","627985","645432","663196","681332","699809","719493","739175","758656","777562","795573","814129","831465","847912","864006","880098","896411","913133","930219","947635","965534","986001","1007061","1028738","1050946","1073525","1098953","1123556","1147836","1172375","1197280","1221894","1247105","1272040","1295357","1316334","1337297","1355642","1371958","1387374","1402563","1418208","1433805","",
"Poland","POL","Population ages 0-14, female","SP.POP.0014.FE.IN","4873360","4926892","4936514","4917935","4885831","4829882","4728237","4650039","4575188","4481917","4356558","4256957","4165561","4077642","4011116","3975821","3982924","4010311","4052645","4110940","4184338","4271961","4370487","4473567","4568446","4643517","4695474","4718084","4713226","4694502","4671182","4618232","4568307","4512277","4437393","4337043","4235261","4106708","3961633","3817334","3647000","3510538","3389379","3280683","3180069","3087194","3006948","2944009","2897195","2860588","2818444","2813165","2794358","2770603","2754986","2751917","2735928","2738764","",
"Pre-demographic dividend","PRE","Population ages 0-14, female","SP.POP.0014.FE.IN","40327766","41485333","42648891","43819686","44987880","46151319","47579063","48967296","50337941","51716838","53118123","54788607","56442017","58106214","59812152","61582544","63682768","65804625","67934017","70034686","72071928","74382876","76602629","78759527","80893120","83033834","85478021","87873846","90257317","92671625","95149206","97944630","100764036","103585319","106362237","109056887","112113443","115071975","117989674","120953101","124033987","127626200","131273951","134993399","138786067","142646769","146904370","151189884","155516778","159889528","164305860","168968982","173598536","178193576","182749545","187258267","191921569","196514294","",
"Puerto Rico","PRI","Population ages 0-14, female","SP.POP.0014.FE.IN","495521","493040","492984","494735","496227","495499","499750","498462","494196","490549","489639","487694","488155","490751","493939","496473","498890","500610","500689","499135","496404","497621","497822","496595","494113","490783","487138","483591","479760","475678","471633","468022","464301","461681","459289","456349","456483","454499","449845","444624","438768","434624","430696","426664","421835","415337","407870","399111","389591","379728","369864","359051","347694","336413","323854","311655","299362","288155","",
"Korea, Dem. People’s Rep.","PRK","Population ages 0-14, female","SP.POP.0014.FE.IN","2175117","2255368","2258179","2226366","2229080","2302026","2347499","2490602","2683959","2853711","2965512","3094586","3151834","3161442","3165857","3184213","3179715","3179145","3178469","3167283","3143173","3083534","3041919","3005530","2958537","2895292","2875259","2817685","2746849","2699169","2691701","2685330","2723945","2789257","2847667","2880974","2918439","2929407","2921438","2911446","2908559","2902955","2904668","2908739","2905439","2889742","2874048","2844979","2807378","2769904","2737469","2701968","2674616","2652524","2630395","2606015","2589223","2569653","",
"Portugal","PRT","Population ages 0-14, female","SP.POP.0014.FE.IN","1274579","1282998","1291335","1296457","1297300","1290881","1286067","1276175","1263667","1243746","1225721","1205104","1191728","1183169","1189793","1222400","1248426","1247031","1242226","1236865","1232331","1220976","1208587","1195341","1179590","1159219","1134608","1105318","1071861","1036410","1000750","968185","938682","912999","890174","869062","854766","840111","825798","813424","804771","799814","796546","794559","792433","789194","791444","791565","788265","781791","772777","764441","752477","738672","724672","711251","697698","684013","",
"Paraguay","PRY","Population ages 0-14, female","SP.POP.0014.FE.IN","447676","458403","470189","482554","494869","506831","517796","528613","539249","549712","559932","568670","576849","584996","593938","604208","612456","623288","636056","649828","664249","679990","695849","712302","730119","749503","770268","791696","813420","834732","855068","874871","893681","911251","927438","942196","956220","969054","980324","989481","996189","1002549","1005507","1005885","1005136","1004094","1001440","1000479","1000215","998977","996152","994524","990601","985725","982179","981064","980089","981931","",
"West Bank and Gaza","PSE","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471208","492947","515583","539162","563638","588949","616078","643128","657589","671441","684227","696347","708451","719940","730460","740263","748728","757034","767858","779043","790800","805375","819904","834795","850821","868258","886841","906879","",
"Pacific island small states","PSS","Population ages 0-14, female","SP.POP.0014.FE.IN","190869","197280","204088","211043","217649","223462","228967","233628","237532","240914","243991","247695","251325","254808","258061","261057","264869","268499","272112","276010","280343","285592","291169","296927","302406","307056","310324","312692","314514","316469","319088","322262","326199","330296","333812","336386","339764","342093","343871","345666","347632","346216","345290","344706","344334","344284","346729","349434","352219","354796","357015","361143","364280","366925","369748","372940","375021","377700","",
"Post-demographic dividend","PST","Population ages 0-14, female","SP.POP.0014.FE.IN","104078159","105530157","106424662","107031231","107516462","107941778","108412981","108663487","108693253","108857345","108874882","108654543","108488198","108178780","107815300","107124510","106323374","105204569","103879136","102597835","101428752","100354287","99462993","98683056","97861460","96957672","96447299","95788311","95081056","94488181","94060427","93882991","93881047","93912318","93799267","93527155","93277164","92870228","92318895","91757891","91233303","90586625","90024193","89515168","89027238","88521111","88322812","88140093","88018620","87845157","87635717","87511135","87354070","87164548","87071564","87108162","87074371","87250279","",
"French Polynesia","PYF","Population ages 0-14, female","SP.POP.0014.FE.IN","16628","17263","18154","19210","20264","21208","21954","22660","23368","24129","24922","25537","26068","26538","26996","27456","27824","28254","28705","29113","29432","29884","30213","30434","30658","30989","31529","32224","33037","33821","34427","35023","35339","35487","35650","35922","36008","36270","36543","36615","36399","36276","35859","35270","34712","34294","33977","33731","33510","33265","33017","32775","32677","32648","32602","32518","32419","32230","",
"Qatar","QAT","Population ages 0-14, female","SP.POP.0014.FE.IN","9479","10137","10907","11771","12684","13615","14569","15573","16641","17780","18988","20200","21430","22752","24249","26018","27604","29404","31479","33879","36636","39676","42926","46224","49367","52254","55764","58912","61670","63980","65756","66472","67048","67453","67717","68003","68438","69004","69922","71430","73660","75122","77298","80346","84441","89744","92029","95419","100216","106531","114268","124032","134668","146085","157272","166919","174058","179435","",
"Romania","ROU","Population ages 0-14, female","SP.POP.0014.FE.IN","2603733","2610774","2593532","2561715","2530661","2510188","2482793","2507339","2543022","2563264","2567450","2616766","2617012","2594381","2592666","2635605","2661167","2727429","2815896","2880043","2909093","2939412","2920393","2871277","2822547","2794264","2758107","2744244","2744110","2731511","2687146","2633323","2543426","2452860","2367792","2300982","2212722","2159244","2126099","2086063","2027194","1958134","1860522","1774922","1703466","1653006","1615663","1585496","1566379","1561508","1555267","1545531","1531160","1514543","1499319","1486468","1468031","1454695","",
"Russian Federation","RUS","Population ages 0-14, female","SP.POP.0014.FE.IN","17872030","18219845","18383378","18394225","18342535","18275101","18014527","17731011","17429327","17116105","16803690","16397017","16067958","15788770","15516911","15236842","15158446","15000172","14827269","14734743","14768492","14840237","15044056","15334462","15651963","15924218","16212585","16442887","16604598","16695788","16687144","16659595","16470917","16167155","15832650","15519490","14990477","14551360","14138277","13646549","13061935","12577718","12018767","11449468","10967159","10614616","10402884","10270294","10227034","10264859","10373656","10521113","10798275","11154036","11511202","11820569","12160966","12395116","",
"Rwanda","RWA","Population ages 0-14, female","SP.POP.0014.FE.IN","706692","731581","751352","768099","785228","804942","823138","843434","865044","886465","906873","932242","956964","982026","1008873","1038466","1075450","1114267","1155275","1198763","1244888","1297647","1349610","1403217","1462242","1528503","1607285","1694702","1773222","1814675","1798169","1737817","1621720","1480744","1363739","1308257","1340129","1429991","1559316","1689322","1787098","1839252","1862896","1866651","1870795","1890486","1925605","1973852","2031624","2090305","2144063","2197472","2245549","2289535","2332173","2374611","2412874","2450523","",
"South Asia","SAS","Population ages 0-14, female","SP.POP.0014.FE.IN","112312932","115440793","118675953","121941028","125093355","128064028","131404747","134483040","137368624","140171610","142949318","146120756","149193780","152204619","155181209","158149459","161665062","165075250","168424083","171759866","175110736","179058081","182955683","186804225","190577672","194255738","198522337","202515622","206283124","209872207","213289030","216910549","220261093","223331327","226100242","228558514","231017485","233210910","235118963","236727205","238051452","239737115","241043606","242067320","242944616","243745211","244797957","245803757","246712231","247394772","247774433","248169259","248134726","247811779","247421645","247086133","246620087","246412332","",
"Saudi Arabia","SAU","Population ages 0-14, female","SP.POP.0014.FE.IN","881145","913928","947867","983079","1019379","1056608","1097736","1139328","1182823","1230113","1282617","1341114","1404996","1473778","1546246","1621878","1706245","1791433","1881748","1983355","2099896","2221398","2355523","2495818","2631822","2756242","2897827","3028713","3153421","3275951","3395257","3505898","3609584","3701849","3778174","3837695","3844732","3849124","3860077","3882302","3912565","3927816","3944704","3961985","3978494","3995199","3998375","3997846","3999090","4008657","4028693","4014438","4012871","4020088","4030597","4040256","4058105","4078456","",
"Sudan","SDN","Population ages 0-14, female","SP.POP.0014.FE.IN","1684208","1741914","1800361","1859921","1920880","1983490","2055137","2127632","2201537","2277441","2355716","2443195","2531734","2622464","2716690","2815281","2924163","3035654","3149159","3263371","3377120","3499428","3620015","3738135","3852645","3962701","4076146","4183357","4289763","4403594","4530682","4669940","4823210","4981203","5129828","5259097","5406150","5532726","5647333","5763711","5890916","6031657","6181958","6336452","6485626","6623366","6767576","6902458","7030899","7157797","7285955","7411801","7534646","7655034","7773564","7891319","8016627","8140762","",
"Senegal","SEN","Population ages 0-14, female","SP.POP.0014.FE.IN","700971","724812","749302","773966","797735","820037","846804","871257","894267","917163","940752","972740","1004419","1035720","1066113","1095257","1135385","1173108","1209876","1247557","1287274","1332722","1379423","1426954","1474207","1520447","1571214","1619138","1665292","1711131","1757232","1806368","1855795","1904251","1949637","1990717","2036835","2078286","2116576","2154245","2193074","2237947","2283761","2331121","2380481","2432369","2491919","2554254","2619816","2689053","2762290","2843641","2927470","3013271","3099691","3185246","3271974","3355528","",
"Singapore","SGP","Population ages 0-14, female","SP.POP.0014.FE.IN","344831","362127","375588","385907","394155","399911","402939","403709","401358","396779","391154","386189","381370","376220","369316","360459","353153","343562","332328","322531","315434","319446","325908","325053","326350","320726","313733","309387","307357","308083","314883","323135","335738","349450","365117","378088","398268","410953","419886","416586","417849","418008","411810","397614","395225","397168","404089","415193","430027","433527","430529","429944","430746","427796","423606","419303","417009","410195","",
"Solomon Islands","SLB","Population ages 0-14, female","SP.POP.0014.FE.IN","24295","25046","25873","26785","27743","28717","29566","30431","31334","32349","33558","35404","37505","39793","42141","44429","46255","47930","49539","51203","52971","54886","56879","58863","60713","62353","63841","65181","66382","67498","68587","69944","71230","72495","73797","75160","76732","78326","79967","81663","83411","85348","87394","89497","91590","93601","95692","97747","99799","101845","103849","105912","107765","109441","110997","112457","113760","114991","",
"Sierra Leone","SLE","Population ages 0-14, female","SP.POP.0014.FE.IN","464689","473964","482946","491673","500028","507974","520190","531211","541628","552251","563596","579598","595834","612388","629070","645788","666618","686604","706156","725778","745690","768441","790588","812648","835362","859256","888976","919200","947103","968310","979229","986453","985532","978926","971208","966722","968474","971756","979832","996631","1025110","1065994","1115111","1168850","1220859","1265624","1308328","1344571","1374977","1401572","1426328","1455273","1481084","1504578","1526775","1548185","1569429","1590668","",
"El Salvador","SLV","Population ages 0-14, female","SP.POP.0014.FE.IN","614652","636262","658926","682036","704515","725710","749052","770449","790412","809796","829004","848130","867258","886144","904263","921229","937708","953448","968393","982244","994520","1005347","1014194","1021538","1028016","1033927","1034077","1034408","1034961","1035817","1037249","1036793","1037590","1039411","1041770","1044147","1048378","1051440","1053608","1054937","1055098","1053279","1049469","1043749","1036408","1027709","1012876","999067","985314","970431","954115","938608","920903","902754","886767","874191","862570","854337","",
"San Marino","SMR","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population ages 0-14, female","SP.POP.0014.FE.IN","589147","605290","620547","635156","649388","663441","682590","702458","721599","737399","748293","757344","759368","764782","789447","845957","938156","1056561","1187420","1305533","1388869","1443661","1470378","1475667","1474798","1480976","1506231","1538338","1574151","1606565","1629813","1652910","1667576","1680373","1701908","1740755","1798982","1871206","1953634","2037859","2117045","2198869","2272433","2340755","2409208","2481122","2554723","2631826","2710176","2785764","2856709","2934773","3007124","3076885","3148860","3225690","3311476","3401331","",
"Serbia","SRB","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","881162","873087","866920","859040","848562","822403","803811","787496","773612","761715","750751","737356","723574","707878","691572","675174","661220","647116","633794","622453","613083","601837","594756","588905","583025","576341","570354","563532","",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 0-14, female","SP.POP.0014.FE.IN","49053771","50495391","51935328","53376214","54807678","56225187","57928641","59573801","61192045","62823790","64493904","66480399","68474722","70488335","72524211","74586966","76961528","79321146","81693820","84106522","86567427","89437757","92283343","95111190","97920385","100705884","103806277","106829834","109790328","112695476","115544742","118685281","121731568","124699524","127611052","130482398","133882939","137221078","140532643","143855791","147221023","151127771","155018964","158941150","162942679","167047637","171546476","176085593","180667053","185278032","189908320","194794681","199654038","204481948","209267508","214000888","218936952","223757463","",
"South Sudan","SSD","Population ages 0-14, female","SP.POP.0014.FE.IN","615906","631188","643959","655751","668825","684263","704955","727101","750152","772812","794420","820261","844271","867026","889436","912065","938913","964733","990362","1016840","1044862","1079760","1114216","1147037","1176371","1200246","1227151","1251633","1270142","1277565","1270860","1261074","1237640","1210774","1196240","1206635","1238365","1289846","1355925","1425511","1489572","1552085","1607710","1659817","1714794","1777305","1850527","1928860","2009269","2086617","2156960","2229604","2295656","2356077","2413108","2468160","2527764","2585957","",
"Sub-Saharan Africa","SSF","Population ages 0-14, female","SP.POP.0014.FE.IN","49061652","50503656","51944038","53385374","54817229","56235047","57938895","59584379","61202900","62834918","64505309","66491910","68486383","70500035","72535973","74598829","76973496","79333209","81705784","84118413","86579246","89449511","92294959","95122598","97931674","100717088","103817600","106841692","109802278","112707546","115556910","118697259","121743261","124711145","127622683","130493909","133894450","137232519","140544076","143867209","147232321","151138690","155029909","158951728","162952980","167057711","171556670","176095663","180677110","185287900","189918303","194804234","199663588","204491649","209277354","214010933","218947282","223768008","",
"Small states","SST","Population ages 0-14, female","SP.POP.0014.FE.IN","2808390","2885348","2959941","3030840","3096714","3156534","3220706","3278208","3331751","3384057","3436406","3482750","3530761","3578820","3624328","3666441","3709060","3747822","3787182","3834539","3892151","3956782","4030705","4109768","4188750","4264760","4348726","4424800","4495320","4564491","4632041","4696192","4757792","4815150","4866106","4907560","4956834","4997539","5032274","5066900","5100696","5125151","5148623","5171579","5195252","5221008","5239590","5262129","5289419","5320680","5357016","5411909","5468132","5527370","5590446","5655945","5726149","5795875","",
"Sao Tome and Principe","STP","Population ages 0-14, female","SP.POP.0014.FE.IN","10424","11091","11612","12056","12522","13074","13995","14946","15859","16640","17218","17844","18289","18603","18920","19335","19894","20576","21260","21800","22125","22830","23278","23588","23951","24445","24779","25339","26004","26589","27029","27517","27841","28079","28364","28738","29048","29481","29986","30493","30971","31578","32122","32677","33307","34040","34811","35631","36481","37365","38251","39027","39843","40662","41440","42154","42830","43434","",
"Suriname","SUR","Population ages 0-14, female","SP.POP.0014.FE.IN","67987","70516","72751","74828","76897","78993","81668","84252","86470","87951","88453","88280","87573","86597","85676","84978","81866","78891","75981","73156","70549","68032","66177","64913","64107","63691","64256","64705","65187","65939","67015","68082","69431","70902","72252","73329","73924","74269","74397","74407","74370","74493","74607","74707","74758","74723","74493","74152","73735","73305","72908","72634","72408","72227","72070","71911","71917","71880","",
"Slovak Republic","SVK","Population ages 0-14, female","SP.POP.0014.FE.IN","626957","642465","647418","651675","653458","651168","648051","640825","630589","620419","610114","601210","597760","597445","598849","601215","608216","614910","621825","629787","637766","644912","652543","659666","665705","670354","670745","670722","669391","665451","658610","649461","637051","624672","611435","597305","583339","568296","552426","536222","518965","500093","483793","468675","454474","441059","430809","421484","413588","407547","403117","401906","401262","401234","402351","404519","405463","408044","",
"Slovenia","SVN","Population ages 0-14, female","SP.POP.0014.FE.IN","214163","213479","212551","211730","210712","209546","209622","208473","206396","204249","203446","202698","203434","205121","206252","207943","210889","212743","214084","215378","216482","216200","215023","214223","212843","211225","211062","210997","208837","205614","201599","198013","193196","187593","182079","176975","171374","166180","161290","157058","153250","149592","145739","141938","138784","136716","135480","135795","136496","138528","139869","141935","143454","144614","145913","147492","148792","150375","",
"Sweden","SWE","Population ages 0-14, female","SP.POP.0014.FE.IN","816765","811332","803146","793815","787877","787056","790781","795165","800043","806841","815128","821185","824079","825279","825951","825551","823072","818280","811305","802881","793828","781544","769650","758270","747890","739337","734951","732997","734087","739059","747126","760189","773117","786516","800114","809623","813921","812078","806454","800268","795892","783611","778650","777079","773337","765437","767005","762405","754730","750727","753059","758471","769110","785460","804899","824402","840287","859168","",
"Eswatini","SWZ","Population ages 0-14, female","SP.POP.0014.FE.IN","79611","82019","84307","86527","88784","91137","93864","96659","99546","102541","105652","109207","112861","116622","120497","124476","128910","133406","137973","142604","147291","151708","156073","160641","165802","171850","178707","186161","193658","200292","205364","211752","216512","220028","223053","226105","228783","231572","233959","235229","234996","234757","233691","232361","231569","231805","231606","232149","233284","234746","236370","238280","240206","242263","244572","247162","249970","253032","",
"Sint Maarten (Dutch part)","SXM","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population ages 0-14, female","SP.POP.0014.FE.IN","7881","8265","8710","9160","9551","9860","10254","10578","10855","11128","11405","11511","11661","11700","11762","11863","11968","12063","11964","11891","11819","11754","11616","11408","11289","11204","11323","11858","11950","12070","12168","11978","11693","11621","11631","11511","11511","11441","11433","11418","11298","10919","10945","10578","10301","10074","10194","10070","10057","9868","9983","9553","9550","9701","9846","10045","10330","10545","",
"Syrian Arab Republic","SYR","Population ages 0-14, female","SP.POP.0014.FE.IN","1046084","1092095","1143426","1196991","1247999","1294337","1341525","1384040","1423987","1465284","1510243","1561585","1616642","1674844","1734780","1795741","1863370","1931532","2001090","2073388","2148996","2226548","2306275","2386651","2465266","2540303","2614671","2685003","2751028","2812524","2869291","2919096","2962658","3001982","3040764","3081516","3122053","3170209","3219728","3261311","3290216","3332962","3354219","3370742","3406433","3474184","3532026","3623179","3716029","3762873","3732575","3755998","3715981","3631910","3543013","3480208","3356805","3257067","",
"Turks and Caicos Islands","TCA","Population ages 0-14, female","SP.POP.0014.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population ages 0-14, female","SP.POP.0014.FE.IN","622150","639841","659095","678649","696341","711143","728062","741913","754058","766874","781899","802211","824486","847975","871047","892543","917999","941477","964019","987256","1012350","1042173","1073017","1105397","1139721","1176450","1219031","1263226","1308939","1355765","1403309","1456336","1509578","1563594","1619198","1677110","1743037","1809787","1878311","1949748","2024801","2109490","2196356","2284077","2370314","2453148","2540387","2623427","2703585","2783200","2864091","2953625","3043310","3132681","3220550","3305869","3396311","3483614","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 0-14, female","SP.POP.0014.FE.IN","172484086","173207136","177442473","184265983","190367349","195605564","202302927","207422131","211884331","216676772","221991286","228043882","233511318","238497603","242567798","245283566","246507612","246758475","246279677","245202279","243575165","241263612","239409006","237598171","235743789","234340172","234685715","235587450","236884175","238205074","239267882","241787115","242594348","242439191","242277302","242374983","239758306","238521674","237533200","235263761","231207441","227436801","222170208","216036299","210251848","205512979","201848367","198777017","196480605","194895964","193949331","193542343","193909135","194793062","195782653","196593720","197568871","198204235","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 0-14, female","SP.POP.0014.FE.IN","48332204","49438957","50322162","50985031","51474050","51796001","51853791","51799541","51624121","51370436","51083404","50718098","50460419","50271395","50108248","49952350","50117825","50176402","50218281","50373407","50718255","51168863","51781670","52505355","53238424","53876296","54542542","55099380","55517568","55794983","55821865","55766999","55454888","54935470","54235341","53468553","52382738","51416026","50442288","49348398","48081898","46906926","45617172","44349184","43234288","42345742","41697682","41241096","40996703","40957029","41060681","41395209","41838958","42402915","43019639","43642438","44272778","44803417","",
"Togo","TGO","Population ages 0-14, female","SP.POP.0014.FE.IN","340828","346350","350836","355744","363247","375073","391890","411944","433968","455523","474472","493501","510414","525426","539272","552661","568121","582736","597566","614074","633380","656619","681683","708012","734409","759737","786601","812412","836595","858438","877534","899591","918447","935641","953488","973574","991996","1012786","1035031","1057204","1078425","1104522","1130047","1155532","1181920","1209874","1242820","1276208","1310251","1344956","1380116","1416376","1452414","1487805","1521938","1554404","1586151","1616430","",
"Thailand","THA","Population ages 0-14, female","SP.POP.0014.FE.IN","5794171","6010709","6223861","6435488","6649913","6868958","7101676","7335629","7567075","7789599","7999084","8213915","8400971","8564059","8708488","8835628","8941516","9035493","9112685","9164150","9185456","9165250","9119589","9053823","8979129","8902649","8811319","8721847","8627412","8519870","8395582","8308316","8206088","8097397","7992828","7899290","7780882","7676890","7578963","7481468","7380909","7264709","7149722","7035323","6919318","6801191","6691599","6583836","6477304","6374508","6278193","6241365","6194333","6138223","6074603","6003917","5908923","5811902","",
