"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Niger","NER","Population ages 15-64, male","SP.POP.1564.MA.IN","772900","791954","809992","828483","850093","876178","898863","926742","958782","993228","1029207","1061907","1095679","1130991","1168586","1209178","1254021","1297606","1340252","1382412","1425042","1452926","1487574","1526966","1568917","1612929","1660945","1706443","1751025","1797404","1848616","1906844","1976599","2055583","2141076","2231744","2326636","2423590","2521489","2620100","2720612","2810461","2906961","3008489","3113801","3223393","3333755","3450424","3573284","3703106","3841138","3983051","4134744","4295245","4463712","4640664","4818981","5012353","",
"Nigeria","NGA","Population ages 15-64, male","SP.POP.1564.MA.IN","12490761","12700161","12945268","13216851","13503925","13801495","14043432","14308281","14594816","14903215","15233805","15520406","15830958","16174262","16561778","16998623","17432550","17934147","18479066","19036743","19589221","19996280","20405508","20829613","21289434","21799934","22304770","22874214","23500553","24172516","24883020","25542176","26248559","27001393","27799588","28640820","29411681","30234576","31102114","32003856","32932202","33757407","34624977","35532011","36477775","37462068","38362507","39325154","40344004","41412685","42528635","43606268","44741092","45939951","47214174","48568219","49883299","51297817","",
"Nicaragua","NIC","Population ages 15-64, male","SP.POP.1564.MA.IN","437912","448292","458031","467963","479564","493621","509110","526389","545464","566042","587846","608846","631218","654526","678257","702142","723994","746320","768849","791419","814028","834937","855501","876032","897034","918881","939913","961913","985000","1009291","1035064","1065417","1097315","1130569","1165004","1200401","1236820","1273659","1310749","1347807","1384643","1421468","1457789","1493587","1528778","1563405","1600500","1636312","1671381","1706572","1742293","1778851","1816481","1854155","1890293","1924098","1958400","1990232","",
"Netherlands","NLD","Population ages 15-64, male","SP.POP.1564.MA.IN","3470214","3520790","3590039","3666030","3741419","3812772","3874279","3927440","3975740","4031014","4094232","4157716","4219330","4278589","4340918","4412437","4476745","4536017","4599608","4669717","4746895","4816736","4875642","4929568","4981894","5033966","5076677","5122498","5166859","5205872","5246413","5284610","5319244","5348640","5371927","5389349","5399453","5414258","5436822","5463907","5494979","5526157","5549888","5564263","5573727","5579994","5575313","5580313","5596945","5615979","5626867","5628935","5617221","5597431","5584727","5583848","5588921","5603291","",
"Norway","NOR","Population ages 15-64, male","SP.POP.1564.MA.IN","1129967","1137577","1148460","1160654","1172432","1182826","1192269","1200610","1208099","1215840","1223869","1230075","1239176","1248892","1258084","1266533","1273902","1281072","1288372","1296177","1304817","1314660","1325068","1335289","1345008","1354782","1362478","1372016","1382459","1390657","1397193","1402862","1409757","1416780","1423760","1430737","1437146","1445067","1454701","1466546","1478746","1488349","1499320","1511803","1524754","1539062","1557642","1579713","1605100","1630501","1654903","1675846","1697352","1716999","1734844","1750601","1762276","1774104","",
"Nepal","NPL","Population ages 15-64, male","SP.POP.1564.MA.IN","2821968","2853991","2880751","2907426","2942629","2990571","3033745","3089907","3156351","3228135","3302569","3369050","3441453","3518484","3599468","3684054","3757307","3834711","3916210","4002275","4093159","4170146","4254502","4343894","4435268","4527260","4598160","4670103","4749735","4846067","4964857","5129970","5321296","5527664","5733702","5927851","6054502","6161363","6255342","6348125","6448811","6569978","6691141","6807579","6911732","7000365","7107551","7193318","7266069","7341451","7432291","7592754","7778983","7982990","8190304","8391138","8596337","8795904","",
"Nauru","NRU","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population ages 15-64, male","SP.POP.1564.MA.IN","702907","716078","736193","754396","774186","790653","804948","819468","827021","835452","848588","864513","883186","904477","928646","953716","964115","971487","978064","980921","988157","999801","1015965","1035023","1048988","1060433","1061109","1070964","1074421","1079461","1088304","1140938","1151339","1162975","1177213","1193647","1209296","1222457","1231569","1237244","1244337","1254121","1278191","1305836","1328045","1346280","1364188","1378385","1391177","1405330","1420071","1425675","1429082","1435938","1453266","1475865","1502980","1529018","",
"OECD members","OED","Population ages 15-64, male","SP.POP.1564.MA.IN","239010727","242579750","246175264","250082891","254070407","257920569","261167965","264367835","267348182","271041359","274544593","278371094","282337773","286131708","290473925","294868265","298058904","301656328","305551347","309713052","314019803","318467896","322859147","327145018","331280230","335349642","338811004","342281447","345791279","349397814","353074602","356500515","359903151","363152260","366358653","369685477","372652556","375829373","379051465","382308527","385462484","388626916","391717941","394782577","397916570","401116464","404007666","407089060","410307577","413071744","415348431","416535530","418119748","419677902","421264194","422787753","424376161","425774582","",
"Oman","OMN","Population ages 15-64, male","SP.POP.1564.MA.IN","142338","144069","146262","148775","151490","154360","157281","160573","164354","168832","174175","182153","191242","201585","213296","226421","244535","264017","284765","306584","329172","351219","374591","398599","422435","445816","468494","490101","512647","539428","572769","624570","683353","744003","798594","841055","847468","843119","831959","821179","817006","829472","851786","883553","922772","967845","1036773","1109494","1188705","1280634","1390139","1535908","1699148","1870998","2040886","2201900","2348421","2486938","",
"Other small states","OSS","Population ages 15-64, male","SP.POP.1564.MA.IN","2502870","2538820","2579286","2624602","2675571","2731461","2780344","2834572","2894237","2957188","3022847","3090719","3161864","3235308","3311672","3391694","3460402","3533327","3610100","3692975","3782729","3877438","3979770","4087024","4200390","4322078","4445383","4579915","4718635","4855556","4986530","5102100","5205929","5304642","5409624","5519766","5620756","5734924","5858867","5997912","6146040","6308530","6481539","6670697","6887848","7141428","7460580","7814489","8186269","8551038","8895072","9187017","9466879","9731264","9985708","10238202","10481144","10723041","",
"Pakistan","PAK","Population ages 15-64, male","SP.POP.1564.MA.IN","13998762","14242437","14527780","14836155","15143457","15439965","15702837","15962587","16229499","16523396","16855851","17186333","17560533","17977594","18432141","18921432","19438617","19998250","20600132","21245552","21933537","22631620","23382426","24172488","24984545","25807298","26557925","27314787","28082485","28874975","29701782","30431523","31222491","32065528","32945012","33857476","34822167","35808913","36834482","37928084","39101783","40258262","41513917","42837609","44172798","45486303","46769197","47995287","49202039","50449146","51763954","53008652","54347904","55741715","57134818","58501851","59809426","61119760","",
"Panama","PAN","Population ages 15-64, male","SP.POP.1564.MA.IN","305007","312824","321114","329845","339048","348728","358395","368662","379533","391002","403087","415521","428567","442210","456450","471261","485792","501053","516935","533306","550126","567454","585174","603317","621947","641051","660051","679459","699228","719318","739680","759960","780716","801838","823146","844536","866042","887448","908872","930578","952656","973952","995993","1018464","1040877","1062984","1085102","1106774","1128319","1150203","1172613","1194633","1217219","1240165","1263101","1285822","1307574","1329490","",
"Peru","PER","Population ages 15-64, male","SP.POP.1564.MA.IN","2670866","2732207","2797797","2868348","2945340","3029321","3107704","3195391","3290225","3389500","3492025","3590449","3693300","3801216","3915307","4035999","4150489","4271088","4398234","4533060","4676015","4811162","4958968","5115658","5275472","5435421","5595778","5752486","5909021","6071648","6243073","6404251","6576243","6754059","6929946","7099737","7254112","7402775","7547499","7691994","7838745","7992222","8146181","8302266","8461265","8622554","8780375","8942489","9107822","9273833","9438381","9599910","9759497","9917241","10074348","10231043","10377798","10526404","",
"Philippines","PHL","Population ages 15-64, male","SP.POP.1564.MA.IN","6570562","6789268","7000283","7214798","7450775","7716266","7971064","8255176","8562618","8881096","9204225","9526320","9856679","10196039","10547223","10911539","11271388","11642139","12025869","12425106","12841226","13257007","13694079","14148593","14614634","15088660","15552719","16022149","16500158","16993353","17505103","17996194","18510851","19042947","19582326","20124398","20657892","21188954","21725405","22276995","22846371","23396775","23960568","24534403","25118927","25723184","26385571","27073843","27800630","28555306","29310775","29937933","30565295","31183939","31794932","32403503","32975788","33551649","",
"Palau","PLW","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population ages 15-64, male","SP.POP.1564.MA.IN","577372","585489","593714","602592","612938","625177","636991","650837","666367","682954","700277","716541","733776","752055","771540","792329","812515","834184","857188","881386","906714","931330","957372","984758","1013488","1043611","1072924","1104094","1136956","1171266","1206905","1242651","1279382","1317434","1357207","1398735","1439136","1481309","1524938","1569656","1615285","1658215","1703204","1749795","1797531","1846320","1895488","1945352","1996565","2050126","2106489","2162095","2220774","2281876","2344241","2407171","2468659","2530691","",
"Poland","POL","Population ages 15-64, male","SP.POP.1564.MA.IN","8623055","8705975","8837775","9021455","9226988","9398968","9579144","9768451","9955021","10134256","10281561","10396991","10574139","10763271","10943591","11103597","11222534","11320106","11385678","11452445","11541611","11620800","11709228","11803823","11895483","11977241","12030288","12082980","12131933","12185702","12252288","12325560","12391833","12459273","12541382","12638976","12711321","12812121","12928094","13039802","13008009","13091895","13159685","13217176","13278841","13348142","13399164","13447338","13494259","13530426","13497153","13456115","13404327","13336301","13252717","13156405","13061437","12957493","",
"Pre-demographic dividend","PRE","Population ages 15-64, male","SP.POP.1564.MA.IN","50627539","51515547","52497194","53575589","54765325","56072208","57176941","58442323","59841651","61340935","62922820","64275635","65747365","67351294","69111027","71037767","72861961","74897179","77083763","79353016","81665816","83539352","85497293","87559425","89757352","92118169","94284948","96665103","99274851","102132208","105242973","108392617","111856427","115559982","119411618","123356048","126879726","130523855","134329450","138350934","142618316","146726597","151153537","155838441","160708698","165725915","170441101","175356667","180506769","185950089","191725018","197576237","203841069","210473364","217410129","224614545","231772863","239235800","",
"Puerto Rico","PRI","Population ages 15-64, male","SP.POP.1564.MA.IN","595793","616298","637395","657319","674765","690055","699134","708914","719186","730660","744084","765841","791149","817825","843343","866359","881190","892698","902954","913701","925530","940340","955527","971362","987500","1003503","1017072","1029969","1042299","1054188","1065769","1077561","1088536","1101617","1115915","1130574","1145283","1159033","1169664","1179418","1185729","1190332","1193456","1195751","1198134","1199272","1196620","1192405","1188946","1186652","1185046","1173893","1162645","1152731","1137619","1121210","1102626","1082503","",
"Korea, Dem. People’s Rep.","PRK","Population ages 15-64, male","SP.POP.1564.MA.IN","3025742","3062348","3154596","3273727","3372202","3427953","3525779","3551097","3544851","3569807","3652334","3717457","3852695","4029021","4198255","4336615","4470482","4582300","4684536","4799452","4937937","5119466","5295616","5475115","5667494","5874211","6033083","6226756","6434196","6623388","6779324","6934445","7050250","7138724","7224591","7319667","7392490","7477245","7569725","7658142","7737213","7807996","7872126","7933103","7997160","8066543","8123589","8188503","8259711","8332860","8405575","8471552","8532499","8594449","8666776","8752783","8834412","8930209","",
"Portugal","PRT","Population ages 15-64, male","SP.POP.1564.MA.IN","2640660","2660339","2677558","2684858","2680761","2663182","2627607","2599379","2580482","2551638","2523557","2523572","2529654","2539627","2585579","2698549","2783074","2823849","2868705","2914936","2962339","3004968","3039786","3069884","3098049","3123983","3140823","3155999","3171111","3186235","3198877","3210663","3226460","3247336","3271735","3297552","3317843","3341090","3366276","3392320","3421074","3448764","3469221","3481521","3487878","3492154","3477811","3465741","3453587","3440214","3424453","3400365","3366277","3326904","3289136","3258029","3237502","3220659","",
"Paraguay","PRY","Population ages 15-64, male","SP.POP.1564.MA.IN","446970","460831","474512","488239","502537","517829","535929","555084","574846","594803","614944","636778","659463","682631","705895","729235","756030","781933","807620","834232","862324","890752","921394","953288","985061","1016087","1045780","1075580","1105576","1136229","1167885","1199655","1232271","1266155","1301745","1339208","1377321","1416967","1458033","1500400","1543927","1586042","1630185","1675368","1719993","1763151","1805375","1844293","1881453","1919286","1958974","1997416","2038627","2080869","2121338","2158541","2193954","2225959","",
"West Bank and Gaza","PSE","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","493283","515680","539215","563904","589857","617221","645014","675379","694671","715403","738050","762115","787148","813818","842557","873187","906061","940342","978972","1018726","1059299","1100145","1142713","1186184","1229918","1273602","1317157","1361302","",
"Pacific island small states","PSS","Population ages 15-64, male","SP.POP.1564.MA.IN","217267","223380","229881","236764","244071","251927","259570","267786","276534","285654","294985","302267","309491","316859","324574","332726","340800","349175","357903","366980","376374","385635","395346","404927","413816","421850","429247","435757","441989","448712","456353","465022","474588","484965","495848","506819","515984","525336","534652","543651","552316","563346","573520","583320","593305","603713","612810","622278","632081","642157","652507","660903","670344","680299","690170","699830","710532","720762","",
"Post-demographic dividend","PST","Population ages 15-64, male","SP.POP.1564.MA.IN","230335598","233621521","236896986","240424155","243987302","247435488","250207230","252931899","255437049","258604153","261558716","264915164","268263637","271373568","275046365","278782129","281354855","284359371","287685954","291297495","294941574","298673245","302253263","305651699","308865114","311958412","314434987","316924631","319437571","321978400","324441947","326466971","328564077","330563291","332422056","334400118","336096891","338042263","340028015","342056543","344047526","345928717","347691478","349447684","351345994","353313495","354887482","356662285","358578455","359982983","360950000","360728964","360993758","361214583","361416509","361567978","361775179","361708550","",
"French Polynesia","PYF","Population ages 15-64, male","SP.POP.1564.MA.IN","21806","22445","22966","23425","23957","24628","25450","26326","27239","28178","29203","30344","31802","33438","35092","36688","38386","39940","41478","43170","45125","47085","49339","51795","54252","56543","58326","59860","61197","62448","63726","64821","66083","67449","68834","70229","71930","73442","74910","76520","78342","80230","82324","84482","86453","88157","89606","90891","92083","93224","94309","95187","95906","96545","97199","97917","98791","99774","",
"Qatar","QAT","Population ages 15-64, male","SP.POP.1564.MA.IN","15988","17841","20145","22821","25767","28895","32132","35593","39337","43531","48291","53634","59987","66820","73346","79011","82413","84895","87683","92485","100415","115549","133533","153080","172465","190425","203974","216863","228508","238342","246196","252046","255800","257991","259704","261963","265715","272005","280379","290075","301230","317549","335160","361592","407445","479880","601403","749758","912554","1072939","1218977","1337543","1444154","1535311","1612088","1677552","1730566","1771251","",
"Romania","ROU","Population ages 15-64, male","SP.POP.1564.MA.IN","5765445","5814510","5872238","5942469","6012734","6070931","6168758","6280853","6360680","6429284","6524703","6558365","6630411","6714843","6786466","6847292","6914273","6919836","6905320","6900139","6947603","7008866","7097814","7208456","7310595","7396296","7472211","7513132","7543479","7581227","7620372","7548522","7507929","7544975","7577885","7591028","7603860","7589345","7568201","7561533","7577842","7476560","7367128","7354505","7350895","7332904","7296055","7183619","7051016","6976948","6921324","6870873","6826566","6788164","6746013","6691982","6625441","6552535","",
"Russian Federation","RUS","Population ages 15-64, male","SP.POP.1564.MA.IN","32996052","33295768","33800889","34475960","35228553","36006815","36644084","37313090","38006428","38712670","39414659","40133082","40782571","41385886","41977259","42571553","43028853","43563933","44126901","44649309","45103332","45482243","45750398","45950430","46245425","46611556","46894610","47243349","47611497","47940389","48141791","48087058","47998791","47902100","47883375","48030011","48281249","48522810","48780870","48999750","49184491","49126989","49081363","49071662","49116462","49198175","49164628","49250175","49373223","49445474","49415423","49270480","49045071","48763672","48471342","48185837","47734851","47321488","",
"Rwanda","RWA","Population ages 15-64, male","SP.POP.1564.MA.IN","705972","711888","719317","728941","741291","757003","781100","809271","840780","874745","910288","940231","971951","1005248","1039846","1075685","1107888","1141932","1177805","1215567","1255136","1287985","1322008","1359380","1402732","1452914","1513750","1583515","1648971","1696676","1721392","1689036","1632466","1576389","1549596","1569033","1620942","1716049","1828662","1936062","2029395","2121202","2204712","2282802","2355915","2425598","2496614","2562229","2625095","2691806","2765897","2839618","2921915","3010785","3102115","3193845","3288047","3383033","",
"South Asia","SAS","Population ages 15-64, male","SP.POP.1564.MA.IN","168158972","170721588","173298313","176039587","179192592","182873656","186355663","190429245","194982293","199829126","204871068","209596833","214587371","219852987","225436717","231354556","236901887","242892319","249249241","255874834","262708364","269112303","275767964","282679974","289888828","297411085","304298790","311666489","319440172","327528289","335892627","343983274","352399084","361151182","370275818","379775944","388929650","398411526","408219534","418331633","428711635","438633242","448887077","459363604","469921083","480468537","490308426","500099519","509912954","519894876","530130408","540160859","550571041","561207873","571785350","582126650","592146026","601771408","",
"Saudi Arabia","SAU","Population ages 15-64, male","SP.POP.1564.MA.IN","1101018","1134218","1173163","1216183","1261125","1306966","1352275","1400881","1453934","1513168","1579830","1661609","1753781","1855978","1968081","2090115","2235022","2391334","2560349","2744270","2944700","3186721","3445618","3716148","3993576","4273515","4520985","4776013","5023238","5252940","5465414","5618976","5754017","5881416","6011315","6148204","6318936","6481606","6636783","6796361","6978895","7301197","7663011","8052771","8453338","8850591","9239884","9630621","10023944","10425609","10841699","11325785","11819509","12309971","12780503","13219658","13628312","14003202","",
"Sudan","SDN","Population ages 15-64, male","SP.POP.1564.MA.IN","1944624","1994977","2049677","2108497","2171284","2237906","2300034","2367425","2439603","2516005","2596416","2672215","2753646","2841024","2934868","3035524","3135622","3244311","3360946","3484999","3616204","3744467","3882274","4028076","4180100","4337675","4487469","4643273","4809188","4990147","5188636","5407513","5642672","5886111","6127815","6360849","6539330","6710306","6878610","7050558","7231399","7420576","7620068","7826257","8034977","8243007","8407961","8572665","8743144","8926563","9128608","9372038","9638719","9925711","10228180","10541854","10855863","11182346","",
"Senegal","SEN","Population ages 15-64, male","SP.POP.1564.MA.IN","848152","867930","888395","910404","935592","964878","991616","1023239","1058984","1097584","1138230","1171424","1207941","1246280","1284917","1322850","1340258","1358102","1377302","1399187","1424924","1451905","1483673","1519982","1560737","1605757","1648536","1697215","1750768","1807903","1867996","1927214","1989267","2053650","2120105","2188346","2242210","2298249","2357341","2420130","2487243","2556425","2630870","2709962","2792765","2878490","2959805","3044255","3132523","3225640","3324211","3427797","3538017","3653455","3772683","3895077","4016671","4143216","",
"Singapore","SGP","Population ages 15-64, male","SP.POP.1564.MA.IN","487203","493453","499361","506938","517361","529428","547466","565325","581976","599157","618326","640167","662545","685869","709052","732102","752472","775871","799267","822232","843102","894784","941604","957849","979505","984740","987308","1007277","1038622","1073647","1117909","1148499","1178794","1202128","1233765","1267160","1310814","1351011","1396704","1408060","1432133","1477980","1497292","1479916","1502234","1540348","1589336","1657925","1752503","1812844","1852668","1891462","1936160","1963697","1983831","2000519","2017413","2009066","",
"Solomon Islands","SLB","Population ages 15-64, male","SP.POP.1564.MA.IN","35031","35672","36248","36822","37481","38308","39305","40491","41860","43336","44841","45753","46591","47394","48252","49233","50844","52661","54585","56524","58424","60284","62147","64074","66152","68445","70855","73425","76194","79170","82338","85347","88587","92009","95514","99047","102432","105880","109386","112950","116573","119706","122810","125902","129009","132183","135268","138314","141364","144497","147793","151451","155470","159752","164159","168629","173150","177712","",
"Sierra Leone","SLE","Population ages 15-64, male","SP.POP.1564.MA.IN","660370","667036","675927","686366","697570","709179","715324","722921","731929","742456","754551","762889","773325","785510","799225","814350","825265","838654","853996","870739","888626","902873","918312","935785","956534","981026","1005013","1033560","1063016","1089028","1109366","1113387","1111400","1107064","1104766","1107247","1108719","1116659","1132427","1157392","1191783","1235685","1292136","1355633","1419755","1480579","1528329","1571585","1612819","1655388","1701412","1744670","1791549","1841647","1894255","1948967","2003234","2059446","",
"El Salvador","SLV","Population ages 15-64, male","SP.POP.1564.MA.IN","696238","713940","732841","753111","775190","799279","821603","846177","872442","899587","927239","954000","980746","1007409","1034188","1061185","1085401","1109289","1132536","1154959","1176691","1197864","1218263","1237911","1257026","1276088","1301618","1326511","1351181","1376095","1401235","1429435","1457055","1483098","1506534","1526908","1543091","1557115","1569011","1579181","1588338","1598204","1607429","1616684","1626600","1637671","1655860","1673002","1690164","1708507","1728450","1750411","1774660","1799430","1822066","1841315","1861600","1878554","",
"San Marino","SMR","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population ages 15-64, male","SP.POP.1564.MA.IN","743449","754499","767951","783444","800485","818796","835192","855244","876284","895217","911013","912891","911694","920035","953400","1019287","1137756","1294413","1465742","1623467","1750728","1814417","1839292","1841873","1842678","1854558","1871350","1898873","1931299","1960926","1983741","1986589","1986184","1987943","1997879","2019107","2050717","2096574","2151843","2211834","2273780","2325418","2382656","2444799","2510681","2580052","2651429","2725068","2802572","2886790","2978878","3065524","3161941","3265867","3373726","3483850","3592356","3704345","",
"Serbia","SRB","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2524396","2523609","2539112","2557121","2569879","2534623","2530694","2518885","2502441","2486450","2473141","2467801","2467446","2467459","2470166","2473770","2474737","2478416","2481741","2482331","2477737","2456583","2438554","2417683","2396458","2374867","2348336","2322768","",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 15-64, male","SP.POP.1564.MA.IN","61055424","62199913","63470701","64861283","66373693","68009068","69413948","70995064","72729293","74587159","76552341","78282941","80157795","82178151","84353846","86687851","88827649","91169608","93678629","96320632","99078998","101539323","104190474","107029531","110062443","113291019","116249880","119453835","122889647","126546738","130422645","134133770","138111905","142331519","146760463","151372349","155593714","160035920","164687365","169552523","174633723","179345162","184358604","189634442","195125315","200816157","206305680","212072165","218135392","224530379","231272847","238040024","245208265","252746330","260617320","268799310","276929182","285442387","",
"South Sudan","SSD","Population ages 15-64, male","SP.POP.1564.MA.IN","830173","841792","857983","876929","895929","913708","926284","938618","951471","966452","984442","998960","1017362","1039146","1063436","1089725","1112190","1137195","1165404","1197847","1234839","1270417","1311020","1353947","1395778","1434350","1461165","1483753","1500462","1509806","1511687","1489026","1459918","1433091","1418520","1421754","1452155","1506834","1577322","1653896","1730460","1798481","1868023","1941741","2022986","2113660","2211950","2319381","2433278","2550647","2669400","2778808","2888824","2999846","3112281","3226606","3335798","3445925","",
"Sub-Saharan Africa","SSF","Population ages 15-64, male","SP.POP.1564.MA.IN","61066532","62211226","63482151","64872861","66385474","68021163","69426227","71007608","72742170","74600383","76565923","78296964","80172340","82193100","84369263","86703838","88844087","91186529","93695786","96338081","99096759","101557511","104208973","107048198","110081395","113310276","116269163","119473856","122909643","126566759","130442695","134154461","138133059","142353468","146783337","151395873","155617662","160060259","164712310","169578092","174659658","179371582","184386253","189662151","195153315","200844753","206335211","212102291","218166701","224562237","231305890","238072153","245240473","252778757","260649812","268832100","276962015","285475332","",
"Small states","SST","Population ages 15-64, male","SP.POP.1564.MA.IN","3750986","3805043","3865092","3931428","4004412","4082832","4150298","4223828","4304072","4389181","4478881","4579142","4682039","4787754","4898465","5015545","5128347","5246699","5369088","5495977","5627632","5767267","5912094","6059032","6210224","6368759","6521282","6685096","6852559","7016531","7173216","7321191","7456502","7586888","7725679","7872091","8008101","8158687","8319095","8492787","8673438","8872454","9080995","9305523","9558819","9849578","10207312","10599605","11010168","11414222","11797541","12124721","12441248","12742403","13031548","13315448","13586657","13852372","",
"Sao Tome and Principe","STP","Population ages 15-64, male","SP.POP.1564.MA.IN","23944","23066","22110","21172","20386","19846","19091","18551","18206","17972","17821","18118","18459","18852","19275","19738","20151","20571","21022","21535","22125","22381","22802","23305","23759","24130","24672","25044","25371","25824","26480","27143","28031","29044","29996","30824","31629","32276","32868","33530","34344","35174","36186","37312","38444","39549","40639","41754","42874","44026","45212","46504","47804","49132","50532","52020","53534","55132","",
"Suriname","SUR","Population ages 15-64, male","SP.POP.1564.MA.IN","68985","70442","71991","73710","75663","77873","79559","81653","83930","86056","87823","88716","88866","88530","88087","87837","90419","93274","96404","99604","102628","105270","107425","109349","111391","113746","115740","118485","121617","124623","127217","129643","131654","133386","135114","136989","139060","141118","143210","145364","147604","149538","151696","153991","156352","158767","161371","164042","166775","169551","172336","174929","177506","180047","182547","184988","187093","189182","",
"Slovak Republic","SVK","Population ages 15-64, male","SP.POP.1564.MA.IN","1238977","1277348","1290229","1302032","1316576","1334059","1349310","1367460","1387331","1407430","1421212","1433675","1450321","1467015","1483890","1500598","1511981","1523846","1535808","1548774","1561191","1573378","1589050","1605210","1620059","1633156","1643540","1651162","1658950","1669305","1683457","1690252","1700812","1720663","1742269","1762672","1778342","1794804","1811521","1828821","1842738","1855112","1869382","1882470","1895997","1909490","1917096","1924402","1931544","1937774","1941116","1939430","1937926","1933767","1927149","1918073","1907740","1895657","",
"Slovenia","SVN","Population ages 15-64, male","SP.POP.1564.MA.IN","485902","489927","493784","499012","505471","513371","521936","532023","541606","548974","555657","560822","564672","567780","569324","574028","580711","586403","592126","598786","606247","611555","618486","629354","639562","648854","661120","671938","676015","679119","683404","684976","686089","687279","689460","692394","695424","697613","698958","702254","707092","709149","710987","712312","713432","715024","717887","721944","722533","728212","730275","727900","725883","723168","719281","714076","708101","701118","",
"Sweden","SWE","Population ages 15-64, male","SP.POP.1564.MA.IN","2468814","2485774","2508329","2532413","2559233","2587562","2610543","2626906","2635692","2647003","2664300","2669704","2664894","2657783","2655631","2658664","2662471","2669137","2676780","2684625","2693898","2700175","2705955","2712231","2719684","2728125","2734729","2743337","2754634","2771379","2791152","2801995","2811651","2822439","2839005","2853603","2856784","2862507","2872231","2883917","2897408","2919868","2938782","2956247","2974793","2994697","3009768","3035413","3063956","3090841","3110777","3120402","3123524","3125625","3132501","3145217","3168538","3200273","",
"Eswatini","SWZ","Population ages 15-64, male","SP.POP.1564.MA.IN","86852","87877","88894","89978","91189","92575","94025","95665","97527","99618","101921","104390","107034","109876","112902","116099","119026","122223","125624","129138","132722","136173","139564","143214","147458","152439","158826","165975","173597","181357","189059","195483","201795","208175","214825","221908","229225","236981","245000","252996","260714","266401","271496","276389","281552","287411","294770","302992","311852","320990","330133","338664","347363","356114","364799","373400","381627","389665","",
"Sint Maarten (Dutch part)","SXM","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population ages 15-64, male","SP.POP.1564.MA.IN","11108","11313","11450","11578","11781","12095","12279","12544","12877","13224","13582","14023","14545","14949","15417","15987","16438","16921","17157","17449","17761","18188","18499","18667","18952","19257","19283","20021","19996","20021","20050","20691","21154","21949","22874","23524","23948","24339","24945","25569","25935","26420","27649","27709","28000","28596","29531","30126","31309","31858","33043","32129","32208","32427","32492","32790","32833","32945","",
"Syrian Arab Republic","SYR","Population ages 15-64, male","SP.POP.1564.MA.IN","1159982","1186201","1212553","1240950","1274330","1314091","1354760","1402186","1454959","1510473","1567175","1620317","1674776","1730748","1788939","1849682","1904176","1961692","2022721","2087809","2157500","2234848","2317806","2405722","2497909","2593955","2688766","2787872","2892052","3002507","3120164","3246677","3381211","3522887","3669513","3819404","3974720","4128806","4283473","4441902","4605027","4735588","4872456","5018097","5175094","5345330","5579510","5824073","6053349","6236163","6350494","6241300","6062186","5848669","5642167","5473984","5439273","5446414","",
"Turks and Caicos Islands","TCA","Population ages 15-64, male","SP.POP.1564.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population ages 15-64, male","SP.POP.1564.MA.IN","809257","819761","830851","842886","856647","872482","884644","899150","915881","934399","954366","971863","991143","1011483","1032264","1053141","1067466","1082791","1099276","1117095","1136507","1153567","1173356","1196289","1222936","1253497","1284244","1320062","1359978","1402798","1447807","1488935","1533192","1580760","1631898","1686780","1738822","1795833","1857978","1925471","1998345","2070450","2149415","2233949","2322670","2414868","2500650","2590554","2685512","2786592","2894385","3001106","3115392","3236200","3362285","3492880","3617869","3748204","",
